,code,name,ss,trade,vwap
1145,3081,VALUE GOLD ETF   HKD  ,31100,1225465,39.404019292604502
1146,3084,VALUE JAPAN ETF  HKD  ,115500,1400610,12.126493506493507
1147,3087,X DBFTSEVIET     HKD ,10270,2034676,198.11840311587147
1148,3100,EFUND CSI100     HKD  ,286100,8739235,30.546085284865431
1149,3117,ETFS SILVER      HKD ,1010,224238,222.01782178217823
1150,3118,HGI MSCI CN A    HKD  ,122800,1335204,10.87299674267101
1151,3119,ETFS PLATINUM    HKD,2,2446,1223.0
1152,3188,CAM CSI300       HKD  ,4610400,146906670,31.864191827173347
1153,3300,CHINA GLASS      HKD   ,2324000,2604560,1.120722891566265
1154,3303,JUTAL OIL SER    HKD   ,26960000,54650820,2.0271075667655785
1155,3308,GOLDEN EAGLE     HKD  ,3477000,48366938,13.910537244751222
1156,3311,CHINA STATE CON  HKD  ,1956404,20770426,10.616634396576575
1157,3322,WIN HANVERKY     HKD   ,1192000,1118940,0.93870805369127519
1158,3323,CNBM             HKD  ,63960278,642150755,10.039836834355222
1159,3328,BANKCOMM         HKD   ,16570931,100241732,6.049251668478977
1160,3330,LINGBAO GOLD     HKD   ,155000,452690,2.9205806451612903
1161,3331,VINDA INT'L      HKD  ,6410000,70466560,10.993223088923557
1162,3333,EVERGRANDE       HKD   ,329378506,1051924860,3.1936657700426876
1163,3335,DBA TELECOM      HKD   ,144000,655920,4.5549999999999997
1164,3336,JU TENG INTL     HKD   ,5661001,27320958,4.8261708485831392
1165,3337,ANTON OILFIELD   HKD   ,19198000,105022350,5.4704839045733928
1166,3339,LONKING          HKD   ,11737000,20318010,1.7311076084178241
1167,3344,ADDCHANCE        HKD   ,1362000,1451100,1.0654185022026432
1168,3355,ASMC             HKD   ,804000,269330,0.33498756218905473
1169,3360,FE HORIZON       HKD   ,8246000,43683310,5.2975151588649041
1170,3363,ZHENGYE INT'L    HKD   ,282000,200700,0.71170212765957441
1171,3366,OCT (ASIA)       HKD   ,94000,362720,3.8587234042553193
1172,3368,PARKSON GROUP    HKD   ,4945000,23277797,4.7073401415571281
1173,3377,SINO-OCEAN LAND  HKD   ,12262125,57480268,4.6876269814571287
1174,3378,XIAMEN PORT      HKD   ,1216000,1292520,1.0629276315789473
1175,3382,TIANJINPORT DEV  HKD   ,2977018,3435811,1.1541115975785166
1176,3383,AGILE PROPERTY   HKD   ,14786000,137095128,9.2719550926552152
1177,3389,HENGDELI         HKD   ,30017000,65688510,2.1883769197454774
1178,3393,WASION GROUP     HKD   ,1480000,6847140,4.6264459459459459
1179,3398,CHINA TING       HKD   ,13789372,6781237,0.49177272177442166
1180,3399,GD NY LOGISTICS  HKD   ,50000,90110,1.8022
1181,3618,CQRC BANK        HKD   ,9212000,39567177,4.2951777029960923
1182,3633,ZHONGYU GAS      HKD   ,1527000,4193760,2.7464047151277016
1183,3663,XIEZHONG INTL    HKD   ,56000,53200,0.94999999999999996
1184,3666,XIAO NAN GUO     HKD   ,550000,739880,1.3452363636363636
1185,3669,YONGDA AUTO      HKD   ,130000,1050397,8.0799769230769236
1186,3683,GREAT HARVEST    HKD   ,35000,41350,1.1814285714285715
1187,3688,TOP SPRING       HKD   ,204500,1159715,5.6709779951100243
1188,3777,C FIBER OPTIC    HKD   ,14592000,16822560,1.1528618421052632
1189,3778,CHINA WEAVING    HKD   ,116000,100280,0.86448275862068968
1190,3788,CHINA HANKING    HKD   ,51000,96920,1.9003921568627451
1191,3800,GCL-POLY ENERGY  HKD   ,77561295,126134385,1.6262542418870134
1192,3808,SINOTRUK         HKD   ,1082500,4728655,4.3682725173210164
1193,3813,POU SHENG INT'L  HKD   ,164000,79335,0.48375000000000001
1194,3816,KFM KINGDOM      HKD   ,2268000,3099520,1.36663139329806
1195,3818,CHINA DONGXIANG  HKD   ,14600000,17485495,1.1976366438356165
1196,3823,TECH PRO         HKD   ,3708000,10987320,2.9631391585760518
1197,3828,MING FAI INT'L   HKD   ,100000,82010,0.82010000000000005
1198,3833,XINXIN MINING    HKD   ,1443000,2409560,1.6698267498267498
1199,3838,CHINA STARCH     HKD   ,1650000,367040,0.22244848484848484
1200,3883,CHINA AOYUAN     HKD   ,9550000,16112570,1.6871801047120418
1201,3886,TOWN HEALTH      HKD   ,6455940,3718161,0.57592867963456906
1202,3888,KINGSOFT         HKD   ,7379000,52092589,7.059572977368207
1203,3889,GLOBAL SWEET     HKD   ,86000,50900,0.5918604651162791
1204,3898,CSR TIMES ELEC   HKD  ,2878000,65095954,22.618469075747047
1205,3899,CIMC ENRIC       HKD   ,2110000,18796800,8.9084360189573459
1206,3900,GREENTOWN CHINA  HKD  ,7715794,109040273,14.132087118966629
1207,3918,NAGACORP         HKD   ,3988454,25696288,6.4426687633855124
1208,3933,UNITED LAB       HKD   ,2659505,9354122,3.5172417423543103
1209,3939,WANGUO MINING    HKD   ,582000,1363380,2.3425773195876287
1210,3948,YITAI COAL       HKD  ,832740,36061467,43.304593270408532
1211,3968,CM BANK          HKD  ,14639742,251066563,17.149657623747739
1212,3983,CHINA BLUECHEM   HKD   ,4308795,20791425,4.8253456012643907
1213,3988,BANK OF CHINA    HKD   ,519041793,1881642861,3.6252241849819598
1214,3989,NEW ENV ENERGY   HKD   ,3098400,840048,0.27112316034082107
1215,3993,CMOC             HKD   ,7567000,26408940,3.4900145368045461
1216,3998,BOSIDENG         HKD   ,5360000,13163990,2.4559682835820897
1217,3999,DACHAN FOOD      HKD   ,230000,260710,1.1335217391304349
1218,4208,HKGB IBOND 1407  HKD ,15800,1626680,102.95443037974684
1219,4214,HKGB IBOND 1506  HKD ,203000,21524625,106.0326354679803
1220,6030,CITIC SEC        HKD  ,7954494,138456161,17.406029975005325
1221,6210,VALE COMMON-DRS  HKD ,1000,134800,134.80000000000001
1222,6808,SUNART RETAIL    HKD  ,8254000,88013515,10.66313484371214
1223,6823,HKT-SS           HKD   ,4647214,35297845,7.5954851659510405
1224,6828,C PRINT POWER    HKD   ,862000,1352260,1.5687470997679815
1225,6830,HUAZHONG HLDG    HKD   ,6090000,8080260,1.326807881773399
1226,6837,HAITONG SEC      HKD  ,11322896,125196146,11.056901520600384
1227,6838,WINOX            HKD   ,986000,1065740,1.0808722109533468
1228,6868,TENFU            HKD   ,44000,183180,4.1631818181818181
1229,6880,OTO HOLDINGS     HKD   ,606000,414420,0.68386138613861391
1230,6883,MELCO CROWN      HKD  ,21300,1265550,59.41549295774648
